,image_id,file_name,caption
3599,84431,http://images.cocodataset.org/val2017/000000084431.jpg,a single slice of pizza with ham slices on it  on a plate
3600,84431,http://images.cocodataset.org/val2017/000000084431.jpg,A slice of pizza with toppings on a plate. 
3601,84431,http://images.cocodataset.org/val2017/000000084431.jpg,A piece of pizza sitting on a plate while a t.v. is on. 
3602,84477,http://images.cocodataset.org/val2017/000000084477.jpg,a chair and a umbrella that is on a beach
3603,84477,http://images.cocodataset.org/val2017/000000084477.jpg,A chair and umbrella sitting on a beach near a person.
3604,84477,http://images.cocodataset.org/val2017/000000084477.jpg,This is a chair and umbrella that is sitting near an ocean.
3605,84477,http://images.cocodataset.org/val2017/000000084477.jpg,A woman walks out of the ocean towards a beach chair and umbrella.
3606,84477,http://images.cocodataset.org/val2017/000000084477.jpg,A beach chair and umbrella in the sand on the beach.
3607,84492,http://images.cocodataset.org/val2017/000000084492.jpg,Young man skate boarding on railing in urban setting.
3608,84492,http://images.cocodataset.org/val2017/000000084492.jpg,A skate boarder 50/50 grinds a hand rail
3609,84492,http://images.cocodataset.org/val2017/000000084492.jpg,A man in white grinding on a skateboard.
3610,84492,http://images.cocodataset.org/val2017/000000084492.jpg,A man performs a trick on a skateboard over a rail.
3611,84492,http://images.cocodataset.org/val2017/000000084492.jpg,A skateboarder grinds down a railing in front of buildings.
3612,84650,http://images.cocodataset.org/val2017/000000084650.jpg,The cat is laying on a luggage bag
3613,84650,http://images.cocodataset.org/val2017/000000084650.jpg,A brown cat lying on a black suitcase.
3614,84650,http://images.cocodataset.org/val2017/000000084650.jpg,A cat lying on a suit case and looking alertly.
3615,84650,http://images.cocodataset.org/val2017/000000084650.jpg,a cat laying on a luggage bag on the ground
3616,84650,http://images.cocodataset.org/val2017/000000084650.jpg,THERE IS A CAT THAT IS SITTION ON TOP OF THE SUITCASE
3617,84664,http://images.cocodataset.org/val2017/000000084664.jpg,"Dinner plate with potatoes, meat, an egg, and a chocolate-dipped strawberry."
3618,84664,http://images.cocodataset.org/val2017/000000084664.jpg,A plate filled with several types of decadent foods. 
3619,84664,http://images.cocodataset.org/val2017/000000084664.jpg,A plate filled with strange exotic fruits and eggs.
3620,84664,http://images.cocodataset.org/val2017/000000084664.jpg,"Plate of food with meats, potatoes, eggs, and fruit."
3621,84664,http://images.cocodataset.org/val2017/000000084664.jpg,"A plate of food with some eggs, potatoes, bread, and some other items on it."
3622,84674,http://images.cocodataset.org/val2017/000000084674.jpg,A woman is holding a baby with another young boy beside her.
3623,84674,http://images.cocodataset.org/val2017/000000084674.jpg,A little boy is being held on a lap while eating.
3624,84674,http://images.cocodataset.org/val2017/000000084674.jpg,a girl holds a baby eating a bagel with a boy standing next to them
3625,84674,http://images.cocodataset.org/val2017/000000084674.jpg,A young gir holding a child with a boy standing next to them
3626,84674,http://images.cocodataset.org/val2017/000000084674.jpg,A young mother at home with her two children.
3627,84752,http://images.cocodataset.org/val2017/000000084752.jpg,a jet on three pillars in front of a building
3628,84752,http://images.cocodataset.org/val2017/000000084752.jpg,A fighter jet sitting on top of a set of three cement blocks.
3629,84752,http://images.cocodataset.org/val2017/000000084752.jpg,A bred and silver plane resting on stands outside.
3630,84752,http://images.cocodataset.org/val2017/000000084752.jpg,The jet fighter sits on a pedestal across the street from a building.
3631,84752,http://images.cocodataset.org/val2017/000000084752.jpg,An old airplane is mounted on cement posts.
3632,85089,http://images.cocodataset.org/val2017/000000085089.jpg,People holding up for wineglasses to each other. 
3633,85089,http://images.cocodataset.org/val2017/000000085089.jpg,Three wine glasses being clinked together in a toast.
3634,85089,http://images.cocodataset.org/val2017/000000085089.jpg,A bunch of people that are holding wine glasses.
3635,85089,http://images.cocodataset.org/val2017/000000085089.jpg,People are holding wine glasses next to each other.
3636,85089,http://images.cocodataset.org/val2017/000000085089.jpg,two hands are toasting some wine glasses and a person in a black jacket
3637,85157,http://images.cocodataset.org/val2017/000000085157.jpg,A group of people enjoying a meat at a restaurant.
3638,85157,http://images.cocodataset.org/val2017/000000085157.jpg,a group of people at a table eating a meal
3639,85157,http://images.cocodataset.org/val2017/000000085157.jpg,A group of people are seated around a dining table.
3640,85157,http://images.cocodataset.org/val2017/000000085157.jpg,A group of people sitting around a table have a meal and a drink.
3641,85157,http://images.cocodataset.org/val2017/000000085157.jpg,Group of men and women sitting at a table eating and talking
3642,85195,http://images.cocodataset.org/val2017/000000085195.jpg,A plate with an orange cake dessert and a fork.
3643,85195,http://images.cocodataset.org/val2017/000000085195.jpg,A small desert with a fork next to it. 
3644,85195,http://images.cocodataset.org/val2017/000000085195.jpg,some kind of cake that is on a white plate
3645,85195,http://images.cocodataset.org/val2017/000000085195.jpg,a slice of cake with some syrup next to it 
3646,85195,http://images.cocodataset.org/val2017/000000085195.jpg,A white plate topped with an icing and sauce covered dessert.
3647,85329,http://images.cocodataset.org/val2017/000000085329.jpg,An image of a very cute girl with face piercings.
3648,85329,http://images.cocodataset.org/val2017/000000085329.jpg,A young woman with green eyes and piercings all over her face.
3649,85329,http://images.cocodataset.org/val2017/000000085329.jpg,Painting of girl that has multiple piercings on face
3650,85329,http://images.cocodataset.org/val2017/000000085329.jpg,A young brunette woman with multiple face piercings.
3651,85329,http://images.cocodataset.org/val2017/000000085329.jpg,A drawing of a young woman with many facial piercings.
3652,85376,http://images.cocodataset.org/val2017/000000085376.jpg,two green and black motorcycles parked and some cars
3653,85376,http://images.cocodataset.org/val2017/000000085376.jpg,A green sports motorcycle parked by a pole in a car lot.
3654,85376,http://images.cocodataset.org/val2017/000000085376.jpg,A green motorcycle is in a large parking lot.
3655,85376,http://images.cocodataset.org/val2017/000000085376.jpg,A motorcycle sits in a parking lot with other cars.
3656,85376,http://images.cocodataset.org/val2017/000000085376.jpg,A single green motorcycle Ina full parking lot
3657,85478,http://images.cocodataset.org/val2017/000000085478.jpg,A polar bear is swimming in a pool of water.
3658,85478,http://images.cocodataset.org/val2017/000000085478.jpg,There is a polar bear swimming in the water.
3659,85478,http://images.cocodataset.org/val2017/000000085478.jpg,A polar bear cooling off in the water.
3660,85478,http://images.cocodataset.org/val2017/000000085478.jpg,a polar bear pokes his head and one paw out of the water
3661,85478,http://images.cocodataset.org/val2017/000000085478.jpg,A large white polar bear playing in water.
3662,85576,http://images.cocodataset.org/val2017/000000085576.jpg,The toilet paper containers in this public restroom are empty and need to be refilled.
3663,85576,http://images.cocodataset.org/val2017/000000085576.jpg,A commercial bathroom stall with empty toilet paper holders.
3664,85576,http://images.cocodataset.org/val2017/000000085576.jpg,An empty toilet stall with two rolls of used toilet paper and one full roll.
3665,85576,http://images.cocodataset.org/val2017/000000085576.jpg,Two empty toilet paper roll holders hang in the stall while the empties lay around and a nice roll sets on the bar.
3666,85576,http://images.cocodataset.org/val2017/000000085576.jpg,A toilet in a restroom next to a busted toilet paper dispenser.
3667,85665,http://images.cocodataset.org/val2017/000000085665.jpg,A blue kite is flying in the sky
3668,85665,http://images.cocodataset.org/val2017/000000085665.jpg,A painting of a blue fish flying through the canvas
3669,85665,http://images.cocodataset.org/val2017/000000085665.jpg,"A brightly colored kite shaped like a fish flies in a clear sky,"
3670,85665,http://images.cocodataset.org/val2017/000000085665.jpg,A decorated kite with tail flies in a gray sky. 
3671,85665,http://images.cocodataset.org/val2017/000000085665.jpg,A blue colorful kite flying through the gray sky.
3672,85682,http://images.cocodataset.org/val2017/000000085682.jpg,people standing in line on a hill in snow gear
3673,85682,http://images.cocodataset.org/val2017/000000085682.jpg,A line of skiers waiting for the ski lift.
3674,85682,http://images.cocodataset.org/val2017/000000085682.jpg,People waiting in line for the Ski lift.
3675,85682,http://images.cocodataset.org/val2017/000000085682.jpg,The people are waiting to ski on the snowy mountain.
3676,85682,http://images.cocodataset.org/val2017/000000085682.jpg,"There is a picture of an outside territory.
"
3677,85772,http://images.cocodataset.org/val2017/000000085772.jpg,A man is about to hit a tennis ball with a racquette. 
3678,85772,http://images.cocodataset.org/val2017/000000085772.jpg,A young man taking a swing at a tennis ball.
3679,85772,http://images.cocodataset.org/val2017/000000085772.jpg,A male tennis player preparing to strike the incoming ball
3680,85772,http://images.cocodataset.org/val2017/000000085772.jpg, a blonde haired teenage man is swinging a tennis racquet at a ball.
3681,85772,http://images.cocodataset.org/val2017/000000085772.jpg,Young man swinging a tennis racket on a tennis court
3682,85823,http://images.cocodataset.org/val2017/000000085823.jpg,Zebras standing near each other with their heads near the ground.
3683,85823,http://images.cocodataset.org/val2017/000000085823.jpg,"Two horses grazing on grass in the sun
"
3684,85823,http://images.cocodataset.org/val2017/000000085823.jpg,This is a picture of zebras in a field.
3685,85823,http://images.cocodataset.org/val2017/000000085823.jpg,A group of zebra standing on top of a grass covered field.
3686,85823,http://images.cocodataset.org/val2017/000000085823.jpg,some zebras leaning down to eat some grass
3687,85911,http://images.cocodataset.org/val2017/000000085911.jpg,Something sticking out of the body of water.
3688,85911,http://images.cocodataset.org/val2017/000000085911.jpg,A kite sitting in the middle of a large body of water.
3689,85911,http://images.cocodataset.org/val2017/000000085911.jpg,A kite has fallen from the air in to the water
3690,85911,http://images.cocodataset.org/val2017/000000085911.jpg,The kite has sank halfway down into the water.
3691,85911,http://images.cocodataset.org/val2017/000000085911.jpg,Kite with a person's face designed on it is floating in the water
3692,86220,http://images.cocodataset.org/val2017/000000086220.jpg,A white car and a white bus parked parallel from one another. 
3693,86220,http://images.cocodataset.org/val2017/000000086220.jpg,A tram and a car make their way through town.
3694,86220,http://images.cocodataset.org/val2017/000000086220.jpg,A silver car in the street next to a metal railing.
3695,86220,http://images.cocodataset.org/val2017/000000086220.jpg,a car in front of a train on train tracks
3696,86220,http://images.cocodataset.org/val2017/000000086220.jpg,A car and a public transit vehicle on a road.
3697,86483,http://images.cocodataset.org/val2017/000000086483.jpg,a sign for abbey road in the city of Westminster 
3698,86483,http://images.cocodataset.org/val2017/000000086483.jpg,"A sign that says ""Abbey Road NW8 City of Westminster""."
3699,86483,http://images.cocodataset.org/val2017/000000086483.jpg,a black white and red sign grass and a building
3700,86483,http://images.cocodataset.org/val2017/000000086483.jpg,There is a sign in front of a brick house.
3701,86483,http://images.cocodataset.org/val2017/000000086483.jpg,A road sign outside of a building in a city.
3702,86582,http://images.cocodataset.org/val2017/000000086582.jpg,Something knitted is lying on top of a laptop.
3703,86582,http://images.cocodataset.org/val2017/000000086582.jpg,A knit item sitting on a laptop on a desk.
3704,86582,http://images.cocodataset.org/val2017/000000086582.jpg,A cloth bag is on the keyboard of a laptop.
3705,86582,http://images.cocodataset.org/val2017/000000086582.jpg,A person watering plants with a computer in the foreground.
3706,86582,http://images.cocodataset.org/val2017/000000086582.jpg,A laptop computer sitting on top of a desk.
3707,86755,http://images.cocodataset.org/val2017/000000086755.jpg,a couple of people skiing down a snowy slope
3708,86755,http://images.cocodataset.org/val2017/000000086755.jpg,THERE ARE PEOPLE THAT ARE ON THE SNOW SLOPE SKIING
3709,86755,http://images.cocodataset.org/val2017/000000086755.jpg,A couple of people riding a pair of skis down a snow covered slope.
3710,86755,http://images.cocodataset.org/val2017/000000086755.jpg,two snow skiers are coming down a hill
3711,86755,http://images.cocodataset.org/val2017/000000086755.jpg,The cross country skiers are enjoying their run.
3712,86956,http://images.cocodataset.org/val2017/000000086956.jpg,A group of people with a man in the background with a stick.
3713,86956,http://images.cocodataset.org/val2017/000000086956.jpg,A man standing behind a woman holding a bat.
3714,86956,http://images.cocodataset.org/val2017/000000086956.jpg,a guy holds a bat and put it on a girl's head. 
3715,86956,http://images.cocodataset.org/val2017/000000086956.jpg,Three people standing next to each other all smiling .
3716,86956,http://images.cocodataset.org/val2017/000000086956.jpg,a couple of people having a few laughs with each other.
3717,87038,http://images.cocodataset.org/val2017/000000087038.jpg,A person on a skateboard and bike at a skate park.
3718,87038,http://images.cocodataset.org/val2017/000000087038.jpg,Athletes performing tricks on a BMX bicycle and a skateboard.
3719,87038,http://images.cocodataset.org/val2017/000000087038.jpg,A skateboarder jumps into the air as he performs a skateboard trick.
3720,87038,http://images.cocodataset.org/val2017/000000087038.jpg,a man falls off his skateboard in a skate park.
3721,87038,http://images.cocodataset.org/val2017/000000087038.jpg,A man on a skateboard performs a trick at the skate park
3722,87144,http://images.cocodataset.org/val2017/000000087144.jpg,A woman and her child sitting nest to a man on a park bench.
3723,87144,http://images.cocodataset.org/val2017/000000087144.jpg,A man and woman sit on benches with a small child.
3724,87144,http://images.cocodataset.org/val2017/000000087144.jpg,a couple sitting on a bench with a little girl
3725,87144,http://images.cocodataset.org/val2017/000000087144.jpg,A baby sitting between a lady and a man on a bench under a tree.
3726,87144,http://images.cocodataset.org/val2017/000000087144.jpg,a couple and their small baby girl are sitting on a bench
3727,87244,http://images.cocodataset.org/val2017/000000087244.jpg,"A black and white photo of a fire hydrant, near a building."
3728,87244,http://images.cocodataset.org/val2017/000000087244.jpg,a fire Hadrian that is out next to a house
3729,87244,http://images.cocodataset.org/val2017/000000087244.jpg,Two color fire hydrant on cement slab in front of house.
3730,87244,http://images.cocodataset.org/val2017/000000087244.jpg,A fire hydrant sits by itself in front of a business
3731,87244,http://images.cocodataset.org/val2017/000000087244.jpg,the fire hydrant has on the side of the road
3732,87470,http://images.cocodataset.org/val2017/000000087470.jpg,A herd of cattle walking down a road being followed by a cowboy.
3733,87470,http://images.cocodataset.org/val2017/000000087470.jpg,A herd of cattle walking down a country road.
3734,87470,http://images.cocodataset.org/val2017/000000087470.jpg,Many cows travel down the side of a street
3735,87470,http://images.cocodataset.org/val2017/000000087470.jpg,a big heard of cows walking down a road in a row with green tags on their ears
3736,87470,http://images.cocodataset.org/val2017/000000087470.jpg,A bunch of cows walking on the side of the road
3737,87476,http://images.cocodataset.org/val2017/000000087476.jpg,A man teaching a boy how to ride a skateboard.
3738,87476,http://images.cocodataset.org/val2017/000000087476.jpg,A young man riding a skateboard with an older man.
3739,87476,http://images.cocodataset.org/val2017/000000087476.jpg,He is teaching the boy how to ride a skateboard.
3740,87476,http://images.cocodataset.org/val2017/000000087476.jpg,two people standing on the same skateboard and holding each other up.
3741,87476,http://images.cocodataset.org/val2017/000000087476.jpg,A person helping a child stand on a skateboard.
3742,87742,http://images.cocodataset.org/val2017/000000087742.jpg,a vase on a table with flowers inside
3743,87742,http://images.cocodataset.org/val2017/000000087742.jpg,A large glass vase with some flowers near a big window.
3744,87742,http://images.cocodataset.org/val2017/000000087742.jpg,A glass vase full of feathers on a table in front of a window.
3745,87742,http://images.cocodataset.org/val2017/000000087742.jpg,A vase filled with peacock feathers sits in front of the window.
3746,87742,http://images.cocodataset.org/val2017/000000087742.jpg,A glass vase filled with feathers on a table
3747,87875,http://images.cocodataset.org/val2017/000000087875.jpg,A fire hydrant beside a leafy green bush on a green lawn.
3748,87875,http://images.cocodataset.org/val2017/000000087875.jpg,A fire hydrant that is sitting in the grass.
3749,87875,http://images.cocodataset.org/val2017/000000087875.jpg,A fire hydrant in a grassy field next to a bush
3750,87875,http://images.cocodataset.org/val2017/000000087875.jpg,a fire hydrant near a tall bush in a field 
3751,87875,http://images.cocodataset.org/val2017/000000087875.jpg,"Their is a hadron and their  in this lot,"
3752,88040,http://images.cocodataset.org/val2017/000000088040.jpg,three course dinner is served on a table
3753,88040,http://images.cocodataset.org/val2017/000000088040.jpg,Multiple plates of different types of food on a  table.
3754,88040,http://images.cocodataset.org/val2017/000000088040.jpg,View of a meal laid out on a brown table from above.
3755,88040,http://images.cocodataset.org/val2017/000000088040.jpg,A display of fine food and spices on a wooden table.
3756,88040,http://images.cocodataset.org/val2017/000000088040.jpg,"Plates of shrimp, vegetables, and noodles served with tea."
3757,88218,http://images.cocodataset.org/val2017/000000088218.jpg,The street signs and traffic signal are below wires attached to the pole.
3758,88218,http://images.cocodataset.org/val2017/000000088218.jpg,"a pole with street lights, signs and wires attached to it "
3759,88218,http://images.cocodataset.org/val2017/000000088218.jpg,A traffic light at the intersection of Haight and Ashbury
3760,88218,http://images.cocodataset.org/val2017/000000088218.jpg,A traffic sign is shown with traffic signs above it.
3761,88218,http://images.cocodataset.org/val2017/000000088218.jpg,Signs proclaim the famous Haight Ashbury intersection and district.
3762,88250,http://images.cocodataset.org/val2017/000000088250.jpg,these two elephants look like they are fighting 
3763,88250,http://images.cocodataset.org/val2017/000000088250.jpg,two elephants holding their trunks together like they were hugging 
3764,88250,http://images.cocodataset.org/val2017/000000088250.jpg,A couple of baby elephants snugging trunks while standing on a  dirt field..
3765,88250,http://images.cocodataset.org/val2017/000000088250.jpg,Two elephants with their trunks attached to each other
3766,88250,http://images.cocodataset.org/val2017/000000088250.jpg,Two elephants locking noses on a dirt surface.
3767,88265,http://images.cocodataset.org/val2017/000000088265.jpg,a horse tethered to a carriage near trees 
3768,88265,http://images.cocodataset.org/val2017/000000088265.jpg,A big brown horse pulling a cart near a tree.
3769,88265,http://images.cocodataset.org/val2017/000000088265.jpg,A horse drawn carriage driving down a small road.
3770,88265,http://images.cocodataset.org/val2017/000000088265.jpg,A horse drawn carriage in a park during daylight hours. 
3771,88265,http://images.cocodataset.org/val2017/000000088265.jpg,A horse pulling a carriage on a narrow path.
3772,88269,http://images.cocodataset.org/val2017/000000088269.jpg,a bowl of tomato soup with two grilled cheese sandwiches on a plate 
3773,88269,http://images.cocodataset.org/val2017/000000088269.jpg,A plate holding a grilled cheese sandwich and bowl of soup.
3774,88269,http://images.cocodataset.org/val2017/000000088269.jpg,A bowl of tomato soup is next to grilled cheese.
3775,88269,http://images.cocodataset.org/val2017/000000088269.jpg,a plate with a bowl of  tomato soup and two halves of a grilled cheese sandwich.
3776,88269,http://images.cocodataset.org/val2017/000000088269.jpg,A bowl of tomato soup and two pieces of grilled cheese.
3777,88345,http://images.cocodataset.org/val2017/000000088345.jpg,A woman smiling near a large clock on the wall.
3778,88345,http://images.cocodataset.org/val2017/000000088345.jpg,A woman smiling for the camera in front of a wall clock
3779,88345,http://images.cocodataset.org/val2017/000000088345.jpg,A woman smiles at an evening event in front of a clock.
3780,88345,http://images.cocodataset.org/val2017/000000088345.jpg,A woman posing in front of a sculpture at a bar.
3781,88345,http://images.cocodataset.org/val2017/000000088345.jpg,A woman standing in front of a fiber optic tree.
3782,88432,http://images.cocodataset.org/val2017/000000088432.jpg,Some street signs near a road with a truck.
3783,88432,http://images.cocodataset.org/val2017/000000088432.jpg,The street corner of a busy intersection in a town.
3784,88432,http://images.cocodataset.org/val2017/000000088432.jpg,A road between the buildings where a big car is parked.A water hydrant is also seen.
3785,88432,http://images.cocodataset.org/val2017/000000088432.jpg,A vehicle crosses an intersection near a building and a bus stop
3786,88432,http://images.cocodataset.org/val2017/000000088432.jpg,Truck driving through the intersection of Biltmore and Short Coxe Ave.
3787,88462,http://images.cocodataset.org/val2017/000000088462.jpg,A school bus waits in traffic behind a car. 
3788,88462,http://images.cocodataset.org/val2017/000000088462.jpg,A school bus in the street behind other cars.
3789,88462,http://images.cocodataset.org/val2017/000000088462.jpg,A school bus goes down the busy road.
3790,88462,http://images.cocodataset.org/val2017/000000088462.jpg,A yellow school bus traveling down a street.
3791,88462,http://images.cocodataset.org/val2017/000000088462.jpg,A large yellow school bus stopping on a road.
3792,88485,http://images.cocodataset.org/val2017/000000088485.jpg,The young man is outside playing a game of Frisbee. 
3793,88485,http://images.cocodataset.org/val2017/000000088485.jpg,A man outside playing frisbee in front of a building.
3794,88485,http://images.cocodataset.org/val2017/000000088485.jpg,A man is holding a yellow frisbee outside
3795,88485,http://images.cocodataset.org/val2017/000000088485.jpg,A boy is throwing a frisbee outside a building.
3796,88485,http://images.cocodataset.org/val2017/000000088485.jpg,A young man in black clothes holding a yellow frisbee
3797,88848,http://images.cocodataset.org/val2017/000000088848.jpg,A collage of photos including two which portray colorful fire hydrants.
3798,88848,http://images.cocodataset.org/val2017/000000088848.jpg,a couple of pictures that have some people and some fire hyrdons
3799,88848,http://images.cocodataset.org/val2017/000000088848.jpg,Two pictures of a fire hydrant with two pictures of people.
3800,88848,http://images.cocodataset.org/val2017/000000088848.jpg,"Multiple pictures of fire hydrants, a woman standing near a tree, and people posing in front of a boat."
3801,88848,http://images.cocodataset.org/val2017/000000088848.jpg,A picture collage with fire hydrants and people.
3802,88951,http://images.cocodataset.org/val2017/000000088951.jpg,A man sitting at a green bench next to a tall tree.
3803,88951,http://images.cocodataset.org/val2017/000000088951.jpg,A man and his dog sit at the park.
3804,88951,http://images.cocodataset.org/val2017/000000088951.jpg,Dog and his human walking partner relax in a park.
3805,88951,http://images.cocodataset.org/val2017/000000088951.jpg,A man sits on a bench with a dog laying at his feet.
3806,88951,http://images.cocodataset.org/val2017/000000088951.jpg,A man and his dog enjoy an afternoon in the park
3807,88970,http://images.cocodataset.org/val2017/000000088970.jpg,A man playing a tennis match is serving a tennis ball.
3808,88970,http://images.cocodataset.org/val2017/000000088970.jpg,A man on a tennis court about to hit the ball.
3809,88970,http://images.cocodataset.org/val2017/000000088970.jpg,A MAN IS  PLAYING TENNIS ON THE TENNIS COURT
3810,88970,http://images.cocodataset.org/val2017/000000088970.jpg,A man serving a tennis ball on top of a tennis court.
3811,88970,http://images.cocodataset.org/val2017/000000088970.jpg,A tennis player that is serving the ball.
3812,89045,http://images.cocodataset.org/val2017/000000089045.jpg,A grand piano in a formal residential living room
3813,89045,http://images.cocodataset.org/val2017/000000089045.jpg,"A baby grand piano sits in the corner of the living room.
"
3814,89045,http://images.cocodataset.org/val2017/000000089045.jpg,a living room with a couch and piano 
3815,89045,http://images.cocodataset.org/val2017/000000089045.jpg,Piano in living room area of residential home.
3816,89045,http://images.cocodataset.org/val2017/000000089045.jpg,a large piano in a home living room
3817,89078,http://images.cocodataset.org/val2017/000000089078.jpg,A woman in a pink jacket and printed pants snowboarding.
3818,89078,http://images.cocodataset.org/val2017/000000089078.jpg,Female snowboarder riding down a trail smiling at camera.
3819,89078,http://images.cocodataset.org/val2017/000000089078.jpg,A woman with a hoody and gloves on standing in the snow.
3820,89078,http://images.cocodataset.org/val2017/000000089078.jpg,A woman that is standing on a snowboard in the snow.
3821,89078,http://images.cocodataset.org/val2017/000000089078.jpg,A person is snowboarding slowly down a covered hill.
3822,89271,http://images.cocodataset.org/val2017/000000089271.jpg,A cat peeks over a chair while wearing a hat
3823,89271,http://images.cocodataset.org/val2017/000000089271.jpg,A cat wearing a hat while resting it's paws on top of a chair.
3824,89271,http://images.cocodataset.org/val2017/000000089271.jpg,Tabby cat with green eyes wearing a hat
3825,89271,http://images.cocodataset.org/val2017/000000089271.jpg,Cat wearing a baseball cap with ears sticking out. 
3826,89271,http://images.cocodataset.org/val2017/000000089271.jpg,A cat is wearing an orange and brown hat.
3827,89296,http://images.cocodataset.org/val2017/000000089296.jpg,A man holding a baseball bat preparing to swing it
3828,89296,http://images.cocodataset.org/val2017/000000089296.jpg,A man in red jacket and shorts in a batting cage.
3829,89296,http://images.cocodataset.org/val2017/000000089296.jpg,A man gets ready to swing at a pitch during batting practice
3830,89296,http://images.cocodataset.org/val2017/000000089296.jpg,The baseball player is practicing his swing for his favorite game.
3831,89296,http://images.cocodataset.org/val2017/000000089296.jpg,Baseball player in the cage practicing his swings
3832,89556,http://images.cocodataset.org/val2017/000000089556.jpg,Several cars parked in a lot in a city.
3833,89556,http://images.cocodataset.org/val2017/000000089556.jpg,A bunch of cars parked in a parking lot.
3834,89556,http://images.cocodataset.org/val2017/000000089556.jpg,some cars a yellow fire hydrant and some buildings
3835,89556,http://images.cocodataset.org/val2017/000000089556.jpg,Two silver cars parked beside each other in parking spots
3836,89556,http://images.cocodataset.org/val2017/000000089556.jpg,A couple of silver cars parked around a fire hydrant.
3837,89648,http://images.cocodataset.org/val2017/000000089648.jpg,People using electronic devises all facing in the same direction.
3838,89648,http://images.cocodataset.org/val2017/000000089648.jpg,A crowd of people sitting down next to each other.
3839,89648,http://images.cocodataset.org/val2017/000000089648.jpg,There are a group of people sitting in chairs using electronics
3840,89648,http://images.cocodataset.org/val2017/000000089648.jpg,People are sitting in chairs on phones and computers.
3841,89648,http://images.cocodataset.org/val2017/000000089648.jpg,Everyone in the group is using electronic devices.
3842,89670,http://images.cocodataset.org/val2017/000000089670.jpg,a two tier cake with some frosting and strawberries in the middle 
3843,89670,http://images.cocodataset.org/val2017/000000089670.jpg,The sandwich cookie has fruit in the middle of it. 
3844,89670,http://images.cocodataset.org/val2017/000000089670.jpg,A plate that has cake on top of it.
3845,89670,http://images.cocodataset.org/val2017/000000089670.jpg,A waffle with cream and strawberries sits on a plate. 
3846,89670,http://images.cocodataset.org/val2017/000000089670.jpg,"A patty, with frosting on it, in the middle."
3847,89697,http://images.cocodataset.org/val2017/000000089697.jpg,A man and woman sitting on top of benches.
3848,89697,http://images.cocodataset.org/val2017/000000089697.jpg,A black and white photo of a couple sitting on two park benches.
3849,89697,http://images.cocodataset.org/val2017/000000089697.jpg,a couple of people are sitting on a wood bench
3850,89697,http://images.cocodataset.org/val2017/000000089697.jpg,this woman is sitting on a wood bench
3851,89697,http://images.cocodataset.org/val2017/000000089697.jpg,The man is sitting on the arm of a bench near a woman.
3852,89761,http://images.cocodataset.org/val2017/000000089761.jpg,A toilet seat behind a tree in the open outdoor.
3853,89761,http://images.cocodataset.org/val2017/000000089761.jpg,A toilet missing the back section sitting next to a tree.
3854,89761,http://images.cocodataset.org/val2017/000000089761.jpg,A white toilet bowl with no tank near a tree
3855,89761,http://images.cocodataset.org/val2017/000000089761.jpg,A toilet seat sits in front of a tree.
3856,89761,http://images.cocodataset.org/val2017/000000089761.jpg,A toilet is placed at the base of a tree.
3857,89880,http://images.cocodataset.org/val2017/000000089880.jpg,Two dogs playing with each other in the grass.
3858,89880,http://images.cocodataset.org/val2017/000000089880.jpg,A couple of days playing with each other on a green grass covered field.
3859,89880,http://images.cocodataset.org/val2017/000000089880.jpg,Two dogs are playing together on the grass
3860,89880,http://images.cocodataset.org/val2017/000000089880.jpg,Two puppies playing in the green grass of their yard.
3861,89880,http://images.cocodataset.org/val2017/000000089880.jpg,A brindle and a grey and white dog playing on grass
3862,90003,http://images.cocodataset.org/val2017/000000090003.jpg,Two dogs who are playing with a Frisbee. 
3863,90003,http://images.cocodataset.org/val2017/000000090003.jpg,Two dogs and a frisbee frolicking on green grass
3864,90003,http://images.cocodataset.org/val2017/000000090003.jpg,The two black dogs are playing frisbee together.
3865,90003,http://images.cocodataset.org/val2017/000000090003.jpg,Two dogs playing in the grass with a frisbee.
3866,90003,http://images.cocodataset.org/val2017/000000090003.jpg,Two dogs in a grassy field with one dog holding an orange disc.
3867,90062,http://images.cocodataset.org/val2017/000000090062.jpg,A black and white cow stands in a paddock with firewood in the background.
3868,90062,http://images.cocodataset.org/val2017/000000090062.jpg,A black and white cow with horns in front of a woodpile.
3869,90062,http://images.cocodataset.org/val2017/000000090062.jpg,A cow is standing next to chopped wood looking at the camera.
3870,90062,http://images.cocodataset.org/val2017/000000090062.jpg,A black and white cow is standing by a wood pile.
3871,90062,http://images.cocodataset.org/val2017/000000090062.jpg,A cow with a bell around its neck standing near a wood pile.
3872,90108,http://images.cocodataset.org/val2017/000000090108.jpg,A bathroom with blue walls and white tiles.
3873,90108,http://images.cocodataset.org/val2017/000000090108.jpg,a bathroom with blue and white walls 
3874,90108,http://images.cocodataset.org/val2017/000000090108.jpg,A white bathroom sink sitting under a bathroom window.
3875,90108,http://images.cocodataset.org/val2017/000000090108.jpg,An empty bathroom with blue walls on the lights on.
3876,90108,http://images.cocodataset.org/val2017/000000090108.jpg,A small bathroom with an open design concept
3877,90155,http://images.cocodataset.org/val2017/000000090155.jpg,This is a extremely long freight train heading south.
3878,90155,http://images.cocodataset.org/val2017/000000090155.jpg,A train with several cars riding on the track.
3879,90155,http://images.cocodataset.org/val2017/000000090155.jpg,A train on the tracks out in the country 
